iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ALB,Europe,Albania,1/5/2020,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/6/2020,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/7/2020,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/8/2020,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/9/2020,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,1/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,-247.2,-10.16,-10.16,-86.23
ALB,Europe,Albania,2/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8,8,0,0,,,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,13,5,0,0,,,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,17,4,0.01,0,,,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,18,1,0.01,0,,,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,2/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,26,8,0.01,0,,,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,-190.8,-4.34,2.88,-66.55
ALB,Europe,Albania,3/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,29,3,0.01,0,,,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,31,2,0.01,0,,,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,36,5,0.01,0,4,0,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,42,6,0.02,0,4,0,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,50,8,0.02,0,5,0,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,53,3,0.02,0,5,0,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,58,5,0.02,0,5,0,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,59,1,0.02,0,4,0,,,tests performed,,,,,,,,,,,,,,8.33,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,77,18,0.03,0.01,7,0,,,tests performed,,,,,,,,,,,,,,36.11,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,114,37,0.04,0.01,11,0,,,tests performed,,,,,,,,,,,,,,41.67,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,157,43,0.06,0.02,16,0.01,,,tests performed,,,,,,,,,,,,,,51.85,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,298,141,0.1,0.05,35,0.01,,,tests performed,,,,,,,,,,,,,,51.85,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,457,159,0.16,0.06,58,0.02,,,tests performed,,,,,,,,,,,,,,78.7,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,505,48,0.18,0.02,64,0.02,0.08,11.8,tests performed,,,,,,,,,,,,,,78.7,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/15/2020,33,33,4.71,1,1,0.14,11.67,11.67,1.67,0.35,0.35,0.05,,,,,,,,,,532,27,0.19,0.01,68,0.02,0.09,11.3,tests performed,,,,,,,,,,,,,,81.48,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/16/2020,33,0,4.71,1,0,0.14,11.67,0,1.67,0.35,0,0.05,,,,,,,,,,563,31,0.2,0.01,69,0.02,0.1,9.9,tests performed,,,,,,,,,,,,,,81.48,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/17/2020,33,0,4.71,1,0,0.14,11.67,0,1.67,0.35,0,0.05,,,,,,,,,,605,42,0.21,0.02,70,0.02,0.09,10.9,tests performed,,,,,,,,,,,,,,81.48,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/18/2020,33,0,4.71,1,0,0.14,11.67,0,1.67,0.35,0,0.05,,,,,,,,,,665,60,0.23,0.02,73,0.03,0.09,10.9,tests performed,,,,,,,,,,,,,,81.48,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/19/2020,33,0,4.71,1,0,0.14,11.67,0,1.67,0.35,0,0.05,,,,,,,,,,697,32,0.24,0.01,57,0.02,0.1,9.7,tests performed,,,,,,,,,,,,,,81.48,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/20/2020,33,0,4.71,1,0,0.14,11.67,0,1.67,0.35,0,0.05,,,,,,,,,,732,35,0.26,0.01,39,0.01,0.14,7.4,tests performed,,,,,,,,,,,,,,81.48,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/21/2020,33,0,4.71,1,0,0.14,11.67,0,1.67,0.35,0,0.05,,,,,,,,,,778,46,0.27,0.02,39,0.01,0.14,7.2,tests performed,,,,,,,,,,,,,,81.48,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/22/2020,70,37,5.29,2,1,0.14,24.76,13.08,1.87,0.71,0.35,0.05,,,,,,,,,,811,33,0.28,0.01,40,0.01,0.17,6,tests performed,,,,,,,,,,,,,,81.48,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/23/2020,70,0,5.29,2,0,0.14,24.76,0,1.87,0.71,0,0.05,,,,,,,,,,,,,,41,0.01,0.18,5.4,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/24/2020,70,0,5.29,2,0,0.14,24.76,0,1.87,0.71,0,0.05,1.15,,,,,,,,,,,,,40,0.01,0.24,4.1,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/25/2020,70,0,5.29,2,0,0.14,24.76,0,1.87,0.71,0,0.05,1.14,,,,,,,,,922,111,0.32,0.04,37,0.01,0.34,3,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/26/2020,70,0,5.29,2,0,0.14,24.76,0,1.87,0.71,0,0.05,1.12,,,,,,,,,1025,103,0.36,0.04,47,0.02,0.33,3,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/27/2020,70,0,5.29,2,0,0.14,24.76,0,1.87,0.71,0,0.05,1.11,,,,,,,,,1127,102,0.4,0.04,56,0.02,0.3,3.4,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/28/2020,70,0,5.29,2,0,0.14,24.76,0,1.87,0.71,0,0.05,1.09,,,,,,,,,1206,79,0.42,0.03,61,0.02,0.28,3.5,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/29/2020,186,116,16.57,8,6,0.86,65.78,41.02,5.86,2.83,2.12,0.3,1.09,,,,,,,,,1317,111,0.46,0.04,72,0.02,0.24,4.1,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/30/2020,186,0,16.57,8,0,0.86,65.78,0,5.86,2.83,0,0.3,1.08,,,,,,,,,1407,90,0.49,0.03,80,0.03,0.21,4.7,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,3/31/2020,186,0,16.57,8,0,0.86,65.78,0,5.86,2.83,0,0.3,1.08,,,,,,,,,1552,145,0.54,0.05,95,0.03,0.18,5.5,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,-165,-2.59,1.31,-57.55
ALB,Europe,Albania,4/1/2020,186,0,16.57,8,0,0.86,65.78,0,5.86,2.83,0,0.3,1.08,,,,,,,,,1704,152,0.6,0.05,112,0.04,0.14,6.9,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,4/2/2020,186,0,16.57,8,0,0.86,65.78,0,5.86,2.83,0,0.3,1.08,,,,,,,,,1800,96,0.63,0.03,111,0.04,0.13,7.5,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
ALB,Europe,Albania,4/3/2020,186,0,16.57,8,0,0.86,65.78,0,5.86,2.83,0,0.3,1.08,,,,,,,,,1912,112,0.67,0.04,112,0.04,0.15,6.6,tests performed,,,,,,,,,,,,,,84.26,104.87,38,13.19,8.64,11803.43,1.1,304.2,10.08,7.1,51.2,,2.89,78.57,0.8,2842318,,,,
